,BYND.O,GTLB.O,MCD,LEVI.K,PLTR.K,TSLA.O,XOM
,BID,BID,BID,BID,BID,BID,BID
Timestamp,,,,,,,
2022-03-08 09:00:00+00:00,42.28,29.0,224.2,17.0,11.2,813.0,87.71
2022-03-08 01:00:00+00:00,,,224.0,,,,87.5
2022-03-08 00:30:00+00:00,41.9,36.01,224.0,17.8,11.0,799.8,87.57
2022-03-08 00:00:00+00:00,42.03,,224.74,17.8,11.0,801.5,87.38
2022-03-07 23:30:00+00:00,42.03,,224.16,17.8,10.9,801.0,87.25
2022-03-07 23:00:00+00:00,42.02,37.5,223.62,17.8,10.95,799.71,87.08
2022-03-07 22:30:00+00:00,42.02,37.5,223.62,17.8,10.96,796.4,87.0
2022-03-07 22:00:00+00:00,42.02,37.5,,17.71,10.98,794.5,87.0
2022-03-07 21:30:00+00:00,42.02,37.5,224.0,17.71,11.03,798.75,87.06
2022-03-07 21:00:00+00:00,41.64,38.0,224.0,17.71,11.03,800.13,86.95
2022-03-07 20:30:00+00:00,42.31,37.84,224.26,17.98,11.1,804.58,87.1
2022-03-07 20:00:00+00:00,43.42,38.12,225.41,18.0,11.26,810.74,86.49
2022-03-07 19:30:00+00:00,43.52,39.02,225.89,17.91,11.26,811.65,86.24
2022-03-07 19:00:00+00:00,43.9,39.63,225.94,18.0,11.52,817.0,86.1
2022-03-07 18:30:00+00:00,43.69,38.83,226.1,17.9,11.37,815.31,86.38
2022-03-07 18:00:00+00:00,43.46,38.6,225.92,17.78,11.4,818.08,86.67
2022-03-07 17:30:00+00:00,43.33,39.42,226.62,17.87,11.61,830.6,85.78
2022-03-07 17:00:00+00:00,42.24,39.12,226.73,17.8,11.48,829.52,85.39
2022-03-07 16:30:00+00:00,42.33,40.05,226.18,17.86,11.48,830.99,86.09
2022-03-07 16:00:00+00:00,42.49,40.67,227.51,18.03,11.42,839.18,86.02
2022-03-07 15:30:00+00:00,41.35,39.65,227.93,17.99,11.13,828.45,85.82
2022-03-07 15:00:00+00:00,41.51,40.68,228.52,18.27,11.28,837.2,86.6
2022-03-07 14:30:00+00:00,42.03,41.87,229.52,18.87,11.42,849.0,85.52
2022-03-07 14:00:00+00:00,42.4,45.1,233.36,19.43,11.34,855.0,84.88
2022-03-07 13:30:00+00:00,42.5,44.65,233.15,19.31,11.04,848.01,85.01
2022-03-07 13:00:00+00:00,42.35,40.21,233.15,19.31,11.06,844.03,84.55
2022-03-07 12:30:00+00:00,42.7,40.21,232.5,,10.97,841.5,85.12
2022-03-07 12:00:00+00:00,42.7,40.21,232.5,19.19,11.13,847.0,85.57
2022-03-07 11:30:00+00:00,41.36,,231.65,18.36,11.25,831.61,85.73
2022-03-07 11:00:00+00:00,41.36,,,,11.17,824.0,85.78
2022-03-07 10:30:00+00:00,41.36,,231.65,,11.07,822.17,85.72
2022-03-07 10:00:00+00:00,41.36,,231.65,,11.13,823.0,85.86
2022-03-07 09:30:00+00:00,41.36,,231.54,18.19,10.71,819.52,86.25
2022-03-07 09:00:00+00:00,41.36,40.21,232.73,18.19,10.82,825.56,85.6
2022-03-05 01:00:00+00:00,,,234.95,19.3,,,
2022-03-05 00:30:00+00:00,,44.5,234.95,19.37,10.82,844.0,84.19
2022-03-05 00:00:00+00:00,43.0,,234.46,19.36,10.86,841.5,84.05
2022-03-04 23:30:00+00:00,43.1,44.5,234.11,,10.86,840.34,83.89
2022-03-04 23:00:00+00:00,43.03,44.5,,19.37,10.87,838.01,83.95
2022-03-04 22:30:00+00:00,43.09,43.0,235.3,19.37,10.91,837.16,84.0
2022-03-04 22:00:00+00:00,43.09,43.0,235.3,,10.93,838.05,84.0
2022-03-04 21:30:00+00:00,43.0,43.0,234.75,19.36,10.88,837.5,83.98
2022-03-04 21:00:00+00:00,43.16,43.0,234.68,19.25,10.89,836.6,83.96
2022-03-04 20:30:00+00:00,43.11,44.73,235.81,19.64,10.95,838.23,84.09
2022-03-04 20:00:00+00:00,42.91,43.17,235.29,19.71,10.92,833.17,84.22
2022-03-04 19:30:00+00:00,42.73,43.49,234.86,19.53,10.89,830.9,83.29
2022-03-04 19:00:00+00:00,42.86,44.2,236.19,19.67,10.93,840.38,83.34
2022-03-04 18:30:00+00:00,42.93,44.1,235.22,19.53,10.92,842.91,82.65
2022-03-04 18:00:00+00:00,43.02,44.26,235.39,19.64,10.99,846.95,82.87
2022-03-04 17:30:00+00:00,43.04,43.66,235.35,19.47,10.94,839.99,82.47
2022-03-04 17:00:00+00:00,43.45,44.1,234.95,19.43,10.95,837.63,81.84
2022-03-04 16:30:00+00:00,43.3,44.33,233.48,19.52,10.85,833.0,81.68
2022-03-04 16:00:00+00:00,43.19,44.95,233.35,19.62,10.89,831.87,81.85
2022-03-04 15:30:00+00:00,43.28,44.9,233.1,19.78,10.91,833.92,82.25
2022-03-04 15:00:00+00:00,44.96,45.75,232.66,20.02,11.07,842.85,82.29
2022-03-04 14:30:00+00:00,45.4,46.51,233.41,20.38,11.23,852.58,81.9
2022-03-04 14:00:00+00:00,45.05,47.45,233.96,20.63,11.43,849.0,81.02
2022-03-04 13:30:00+00:00,45.35,47.2,234.0,20.71,11.19,836.0,81.23
2022-03-04 13:00:00+00:00,45.15,45.03,234.25,20.7,11.13,830.4,81.23
2022-03-04 12:30:00+00:00,45.03,45.0,234.0,20.76,11.13,829.0,80.91
2022-03-04 12:00:00+00:00,45.03,41.0,234.0,20.76,11.12,826.2,80.73
2022-03-04 11:30:00+00:00,44.9,,233.98,,11.2,831.0,80.5
2022-03-04 11:00:00+00:00,45.0,,233.0,,11.2,828.0,80.7
2022-03-04 10:30:00+00:00,44.91,,,,11.2,826.64,79.76
2022-03-04 10:00:00+00:00,44.91,,233.0,,11.21,832.01,79.75
2022-03-04 09:30:00+00:00,44.9,40.21,234.0,20.3,11.17,832.0,80.65
2022-03-04 09:00:00+00:00,44.9,40.21,230.0,20.3,11.16,829.0,80.11
2022-03-04 01:00:00+00:00,,,,,,,81.51
2022-03-04 00:30:00+00:00,45.03,47.5,233.12,20.95,11.04,819.03,81.51
2022-03-04 00:00:00+00:00,46.07,49.0,234.0,,11.2,837.01,81.05
2022-03-03 23:30:00+00:00,46.31,49.0,236.65,,11.35,843.0,81.05
2022-03-03 23:00:00+00:00,46.3,49.0,236.65,,11.35,842.1,81.06
2022-03-03 22:30:00+00:00,46.3,49.0,,,11.34,841.7,81.0
2022-03-03 22:00:00+00:00,46.3,49.0,236.65,20.95,11.35,842.0,80.59
2022-03-03 21:30:00+00:00,46.25,47.0,236.65,20.95,11.34,843.65,80.48
2022-03-03 21:00:00+00:00,46.1,47.0,236.25,20.95,11.33,840.02,80.47
2022-03-03 20:30:00+00:00,46.43,48.98,236.65,21.0,11.33,839.03,81.05
2022-03-03 20:00:00+00:00,46.34,48.94,236.48,20.99,11.33,842.61,80.97
2022-03-03 19:30:00+00:00,46.96,49.55,236.65,21.04,11.34,844.55,80.71
2022-03-03 19:00:00+00:00,47.43,48.98,238.1,21.15,11.45,852.08,81.16
2022-03-03 18:30:00+00:00,47.36,47.85,237.21,21.08,11.4,851.76,80.98
2022-03-03 18:00:00+00:00,47.71,49.64,238.07,21.1,11.49,856.85,81.11
2022-03-03 17:30:00+00:00,46.96,49.0,237.85,21.08,11.45,855.88,80.93
2022-03-03 17:00:00+00:00,46.59,48.58,237.28,20.96,11.39,852.25,80.74
2022-03-03 16:30:00+00:00,46.5,49.81,237.64,21.06,11.56,858.71,80.75
2022-03-03 16:00:00+00:00,46.0,50.01,237.75,20.99,11.55,856.32,81.16
2022-03-03 15:30:00+00:00,45.12,50.38,237.73,20.93,11.41,851.31,81.09
2022-03-03 15:00:00+00:00,45.64,51.4,239.26,21.2,11.52,862.61,81.45
2022-03-03 14:30:00+00:00,45.22,53.29,240.52,21.5,11.73,868.5,80.57
2022-03-03 14:00:00+00:00,45.7,54.76,240.7,21.64,11.97,878.15,79.78
2022-03-03 13:30:00+00:00,45.32,53.22,241.78,21.76,12.01,880.55,79.3
2022-03-03 13:00:00+00:00,45.13,52.55,240.98,21.63,11.94,877.5,81.0
2022-03-03 12:30:00+00:00,45.14,52.55,240.99,21.64,11.98,875.0,81.06
2022-03-03 12:00:00+00:00,45.14,51.24,240.99,21.63,11.99,874.5,80.74
2022-03-03 11:30:00+00:00,45.01,,237.23,,11.91,872.0,80.62
2022-03-03 11:00:00+00:00,45.01,42.9,237.0,,11.94,872.97,80.7
2022-03-03 10:30:00+00:00,45.01,46.76,237.0,,11.87,872.36,80.62
2022-03-03 10:00:00+00:00,44.0,54.1,237.0,21.25,11.85,869.8,80.62
2022-03-03 09:30:00+00:00,44.46,,237.0,,11.84,872.0,80.62
2022-03-03 09:00:00+00:00,44.46,54.1,237.0,21.25,11.81,870.0,80.6
2022-03-03 01:00:00+00:00,,,240.42,20.4,11.9,,
2022-03-03 00:30:00+00:00,45.31,,240.68,,11.9,870.01,80.9
2022-03-03 00:00:00+00:00,45.5,54.5,,,11.9,871.55,80.55
2022-03-02 23:30:00+00:00,45.5,54.1,240.68,,11.9,871.5,80.53
2022-03-02 23:00:00+00:00,45.64,54.0,240.68,,11.94,871.15,80.45
2022-03-02 22:30:00+00:00,45.52,,,21.29,11.93,870.02,80.53
2022-03-02 22:00:00+00:00,45.5,54.0,240.42,,11.96,870.5,80.4
2022-03-02 21:30:00+00:00,45.5,54.0,240.0,21.29,11.96,871.05,80.41
2022-03-02 21:00:00+00:00,45.55,54.0,240.5,21.25,11.96,873.5,80.41
2022-03-02 20:30:00+00:00,45.8,55.41,240.87,21.61,12.05,879.46,80.52
2022-03-02 20:00:00+00:00,45.33,55.21,241.24,21.67,12.0,875.02,80.99
2022-03-02 19:30:00+00:00,45.12,55.34,241.15,21.7,11.98,870.02,80.63
2022-03-02 19:00:00+00:00,45.21,55.32,241.25,21.7,11.96,869.45,80.99
2022-03-02 18:30:00+00:00,45.11,55.52,241.48,21.83,11.91,866.86,81.15
2022-03-02 18:00:00+00:00,45.8,55.22,241.04,21.73,11.88,863.64,81.3
2022-03-02 17:30:00+00:00,45.02,54.71,241.34,21.62,11.64,852.64,81.12
2022-03-02 17:00:00+00:00,45.14,54.29,241.31,21.44,11.64,849.05,81.05
2022-03-02 16:30:00+00:00,44.87,54.25,241.58,21.44,11.56,850.54,80.56
2022-03-02 16:00:00+00:00,45.44,54.92,241.66,21.45,11.71,856.66,79.97
2022-03-02 15:30:00+00:00,44.92,54.05,240.6,21.21,11.5,848.24,80.4
2022-03-02 15:00:00+00:00,45.23,52.87,239.8,21.14,11.63,858.51,80.81
2022-03-02 14:30:00+00:00,45.42,54.15,241.38,21.32,11.69,873.27,81.66
2022-03-02 14:00:00+00:00,47.23,54.45,239.9,21.09,12.05,871.33,80.6
2022-03-02 13:30:00+00:00,47.7,54.45,239.9,21.15,12.27,869.01,80.31
2022-03-02 13:00:00+00:00,48.05,52.52,239.53,21.21,12.3,872.05,80.54
2022-03-02 12:30:00+00:00,48.02,,239.53,,12.36,872.52,80.48
2022-03-02 12:00:00+00:00,48.0,52.0,239.0,20.99,12.33,872.27,80.58
2022-03-02 11:30:00+00:00,48.0,50.1,237.0,,12.29,870.7,80.42
2022-03-02 11:00:00+00:00,47.88,,,,12.3,871.02,80.25
2022-03-02 10:30:00+00:00,47.63,,,,12.27,869.54,80.15
2022-03-02 10:00:00+00:00,47.7,,,20.3,12.26,872.7,80.63
2022-03-02 09:30:00+00:00,47.63,,237.0,20.3,12.26,872.02,80.43
2022-03-02 09:00:00+00:00,47.0,45.0,237.0,20.3,12.25,865.0,80.3
2022-03-02 01:00:00+00:00,,,,21.0,12.18,,79.25
2022-03-02 00:30:00+00:00,47.25,,240.0,21.04,12.18,864.59,79.35
2022-03-02 00:00:00+00:00,47.42,54.4,240.61,21.0,12.18,864.1,79.25
2022-03-01 23:30:00+00:00,47.5,,239.63,,12.15,864.15,79.53
2022-03-01 23:00:00+00:00,47.25,,239.63,,12.15,862.19,79.65
2022-03-01 22:30:00+00:00,47.25,54.4,,21.0,12.18,862.05,79.52
2022-03-01 22:00:00+00:00,47.25,,239.63,20.99,12.21,861.26,79.4
2022-03-01 21:30:00+00:00,47.2,54.4,238.94,20.98,12.24,861.57,79.5
2022-03-01 21:00:00+00:00,47.2,53.0,239.15,21.04,12.18,863.5,79.28
2022-03-01 20:30:00+00:00,47.46,54.42,239.57,20.97,12.19,863.84,79.16
2022-03-01 20:00:00+00:00,47.98,54.33,239.72,20.86,12.22,863.5,78.92
2022-03-01 19:30:00+00:00,47.9,54.76,239.36,21.0,12.41,863.67,79.07
2022-03-01 19:00:00+00:00,47.29,53.85,239.6,21.13,12.42,865.58,78.97
2022-03-01 18:30:00+00:00,47.2,53.02,239.24,21.08,12.35,865.11,78.91
2022-03-01 18:00:00+00:00,47.33,53.0,239.11,21.03,12.32,861.31,78.81
2022-03-01 17:30:00+00:00,47.46,53.73,239.74,21.19,12.41,870.94,79.69
2022-03-01 17:00:00+00:00,47.04,52.87,239.9,21.2,12.16,865.93,79.3
2022-03-01 16:30:00+00:00,46.67,52.85,239.58,21.34,12.05,861.01,79.44
2022-03-01 16:00:00+00:00,47.38,54.66,241.14,21.51,12.11,867.03,79.33
2022-03-01 15:30:00+00:00,47.7,55.02,239.68,21.48,12.13,870.07,79.1
2022-03-01 15:00:00+00:00,48.57,56.88,240.52,21.63,12.27,883.01,79.2
2022-03-01 14:30:00+00:00,47.76,56.66,242.07,21.8,11.92,861.08,79.99
2022-03-01 14:00:00+00:00,46.3,56.72,241.23,22.4,11.96,869.5,78.2
2022-03-01 13:30:00+00:00,46.01,55.01,242.01,,11.81,869.05,79.26
2022-03-01 13:00:00+00:00,46.0,55.0,242.0,,11.81,868.87,79.05
2022-03-01 12:30:00+00:00,45.8,55.0,242.0,,11.81,865.1,79.31
2022-03-01 12:00:00+00:00,45.75,54.01,242.0,22.27,11.78,869.0,79.32
2022-03-01 11:30:00+00:00,45.0,,238.92,20.3,11.76,856.0,78.92
2022-03-01 11:00:00+00:00,46.0,52.0,,,11.8,861.5,78.77
2022-03-01 10:30:00+00:00,45.53,,,20.3,11.7,857.6,78.73
2022-03-01 10:00:00+00:00,45.0,52.0,238.92,20.5,11.7,852.0,78.51
2022-03-01 09:30:00+00:00,45.0,,238.92,,11.75,856.0,78.5
2022-03-01 09:00:00+00:00,44.8,52.0,238.92,20.5,11.75,857.3,78.3
2022-03-01 01:00:00+00:00,,,241.65,0.0,,,
2022-03-01 00:30:00+00:00,46.5,,244.0,,11.7,872.65,78.3
2022-03-01 00:00:00+00:00,46.5,,244.2,,11.88,873.06,78.3
2022-02-28 23:30:00+00:00,46.36,,244.61,,11.89,873.26,78.35
2022-02-28 23:00:00+00:00,46.31,56.08,244.61,21.13,11.83,871.58,78.3
2022-02-28 22:30:00+00:00,46.35,,244.61,,11.77,869.5,78.3
2022-02-28 22:00:00+00:00,46.35,,,,11.75,870.0,78.35
2022-02-28 21:30:00+00:00,46.35,,244.2,,11.8,870.08,78.29
2022-02-28 21:00:00+00:00,46.31,56.08,244.0,21.13,11.81,868.15,77.72
2022-02-28 20:30:00+00:00,46.72,58.27,244.92,22.63,11.84,870.78,78.41
2022-02-28 20:00:00+00:00,46.83,57.71,243.72,22.46,11.73,863.5,77.98
2022-02-28 19:30:00+00:00,47.43,57.59,243.13,22.4,11.74,861.61,77.84
2022-02-28 19:00:00+00:00,46.69,57.54,242.54,22.43,11.6,857.54,77.37
2022-02-28 18:30:00+00:00,47.11,57.96,244.39,22.65,11.66,868.12,77.74
2022-02-28 18:00:00+00:00,46.83,58.88,244.0,22.61,11.69,867.32,77.86
2022-02-28 17:30:00+00:00,45.97,59.24,244.44,22.66,11.68,863.37,77.89
2022-02-28 17:00:00+00:00,45.97,59.22,244.49,22.73,11.8,864.5,78.25
2022-02-28 16:30:00+00:00,47.19,60.21,245.39,22.88,12.02,874.0,78.86
2022-02-28 16:00:00+00:00,47.27,59.01,245.18,22.82,12.06,868.11,78.46
2022-02-28 15:30:00+00:00,46.39,57.71,244.71,22.66,12.04,864.6,78.35
2022-02-28 15:00:00+00:00,45.33,55.51,243.01,22.52,11.81,852.05,77.84
2022-02-28 14:30:00+00:00,44.45,57.14,244.45,22.66,11.64,842.77,77.08
2022-02-28 14:00:00+00:00,43.85,55.44,243.36,22.26,11.94,815.0,76.14
2022-02-28 13:30:00+00:00,43.5,,245.25,22.27,11.68,805.31,77.26
2022-02-28 13:00:00+00:00,43.51,,245.5,,11.73,809.23,77.6
2022-02-28 12:30:00+00:00,44.0,,245.38,22.27,11.69,810.1,77.63
2022-02-28 12:00:00+00:00,44.07,55.0,245.33,22.01,11.85,812.5,78.01
2022-02-28 11:30:00+00:00,43.22,,244.5,,11.65,801.0,77.71
2022-02-28 11:00:00+00:00,43.23,52.0,239.97,,11.61,800.0,77.7
2022-02-28 10:30:00+00:00,43.22,,239.36,,11.56,802.05,77.75
2022-02-28 10:00:00+00:00,43.22,,239.33,,11.47,796.4,77.75
2022-02-28 09:30:00+00:00,43.15,54.0,238.95,20.5,11.5,798.48,77.67
2022-02-28 09:00:00+00:00,43.15,56.25,238.71,20.5,11.42,796.4,77.67
2022-02-26 01:00:00+00:00,,,,21.13,11.45,,77.43
2022-02-26 00:30:00+00:00,44.45,,249.1,,11.47,810.75,77.43
2022-02-26 00:00:00+00:00,44.27,,249.1,,11.47,811.15,77.51
2022-02-25 23:30:00+00:00,44.26,57.26,249.11,,11.46,811.03,77.5
2022-02-25 23:00:00+00:00,44.45,57.26,249.1,21.13,11.49,811.0,77.31
2022-02-25 22:30:00+00:00,44.46,57.26,249.09,,11.48,813.0,77.47
2022-02-25 22:00:00+00:00,44.4,56.96,249.2,,11.48,809.9,77.74
2022-02-25 21:30:00+00:00,44.46,56.88,249.2,,11.45,809.95,77.68
2022-02-25 21:00:00+00:00,44.15,53.0,248.25,21.13,11.49,810.1,77.74
2022-02-25 20:30:00+00:00,44.41,56.87,249.44,22.83,11.46,809.42,77.83
2022-02-25 20:00:00+00:00,43.47,57.27,248.26,22.84,11.32,804.24,77.61
2022-02-25 19:30:00+00:00,44.48,56.04,248.06,22.8,11.23,802.89,77.66
2022-02-25 19:00:00+00:00,44.31,56.05,248.27,22.82,11.32,805.21,77.95
2022-02-25 18:30:00+00:00,43.42,55.62,248.55,22.74,11.38,801.47,77.56
2022-02-25 18:00:00+00:00,43.17,55.56,247.95,22.78,11.37,801.03,77.67
2022-02-25 17:30:00+00:00,43.75,54.0,247.3,22.75,11.29,798.29,77.34
2022-02-25 17:00:00+00:00,44.6,55.61,247.62,22.68,11.43,805.45,76.93
2022-02-25 16:30:00+00:00,44.5,55.13,247.78,22.59,11.47,813.57,77.39
2022-02-25 16:00:00+00:00,45.2,54.64,247.29,22.48,11.4,805.09,77.29
2022-02-25 15:30:00+00:00,44.38,54.47,246.73,22.42,11.28,798.95,77.07
2022-02-25 15:00:00+00:00,43.73,55.83,245.09,22.37,11.22,795.02,77.24
2022-02-25 14:30:00+00:00,41.71,56.75,245.02,22.11,11.05,783.98,76.75
2022-02-25 14:00:00+00:00,44.8,57.5,245.41,22.09,11.51,809.01,76.7
2022-02-25 13:30:00+00:00,43.6,53.61,245.47,21.5,11.96,820.0,75.41
2022-02-25 13:00:00+00:00,43.4,53.0,245.31,21.5,11.95,820.25,75.66
2022-02-25 12:30:00+00:00,44.0,53.0,245.03,21.5,11.84,811.27,75.73
2022-02-25 12:00:00+00:00,43.5,51.0,243.0,21.5,11.7,806.5,75.72
2022-02-25 11:30:00+00:00,44.62,,243.0,20.5,11.67,805.0,75.01
2022-02-25 11:00:00+00:00,45.0,50.0,242.9,20.5,11.64,807.0,75.0
2022-02-25 10:30:00+00:00,44.62,,242.9,21.17,11.63,806.01,75.52
2022-02-25 10:00:00+00:00,44.5,,242.9,21.21,11.72,811.53,75.39
2022-02-25 09:30:00+00:00,44.0,,242.9,21.15,11.76,804.6,74.81
2022-02-25 09:00:00+00:00,44.0,50.0,237.79,21.34,11.51,788.91,74.8
2022-02-25 01:00:00+00:00,,,,20.5,11.57,,75.05
2022-02-25 00:30:00+00:00,43.61,,243.0,21.47,11.58,791.5,76.03
2022-02-25 00:00:00+00:00,43.28,56.83,243.55,21.56,11.55,792.01,75.8
2022-02-24 23:30:00+00:00,43.5,56.83,243.55,21.56,11.52,787.02,75.8
2022-02-24 23:00:00+00:00,43.55,56.83,243.55,,11.53,792.0,75.9
2022-02-24 22:30:00+00:00,43.3,55.25,243.5,,11.5,797.85,75.6
2022-02-24 22:00:00+00:00,43.95,55.25,241.0,22.0,11.7,798.25,75.7
2022-02-24 21:30:00+00:00,43.12,,243.8,22.0,11.6,798.45,75.65
2022-02-24 21:00:00+00:00,43.8,55.25,240.02,22.0,11.66,797.04,75.61
2022-02-24 20:30:00+00:00,48.95,57.84,245.08,22.08,11.83,800.11,75.79
2022-02-24 20:00:00+00:00,48.05,56.59,242.9,21.96,11.64,784.63,74.99
2022-02-24 19:30:00+00:00,46.9,55.24,243.6,21.88,11.59,776.17,75.05
2022-02-24 19:00:00+00:00,46.71,55.0,242.29,21.74,11.44,766.59,74.26
2022-02-24 18:30:00+00:00,45.68,54.5,240.78,21.59,11.34,765.03,74.97
2022-02-24 18:00:00+00:00,45.34,54.15,240.5,21.44,11.16,756.5,75.17
2022-02-24 17:30:00+00:00,44.6,54.72,240.6,21.46,11.06,752.54,75.5
2022-02-24 17:00:00+00:00,45.6,55.03,240.53,21.47,10.99,754.66,75.54
2022-02-24 16:30:00+00:00,46.38,55.95,240.89,21.58,11.12,768.26,75.53
2022-02-24 16:00:00+00:00,45.92,56.54,240.79,21.48,11.12,761.11,76.23
2022-02-24 15:30:00+00:00,45.81,56.89,240.75,21.26,11.12,758.53,76.11
2022-02-24 15:00:00+00:00,46.32,56.1,239.76,21.25,10.89,755.68,75.92
2022-02-24 14:30:00+00:00,46.84,54.13,242.56,21.4,10.75,748.92,75.92
2022-02-24 14:00:00+00:00,43.75,50.26,242.47,20.89,9.76,700.65,78.8
2022-02-24 13:30:00+00:00,44.08,50.0,240.33,20.67,9.65,714.0,78.8
2022-02-24 13:00:00+00:00,44.1,51.0,240.5,20.5,9.57,698.12,78.83
2022-02-24 12:30:00+00:00,44.01,50.0,240.52,21.01,9.45,701.0,78.33
2022-02-24 12:00:00+00:00,44.72,50.0,241.5,20.9,9.51,700.03,78.18
2022-02-24 11:30:00+00:00,45.05,50.0,240.21,,9.8,720.02,79.19
2022-02-24 11:00:00+00:00,45.05,49.45,240.21,20.5,9.74,717.95,79.15
2022-02-24 10:30:00+00:00,45.4,49.4,240.21,,9.78,717.43,79.4
2022-02-24 10:00:00+00:00,45.5,49.4,242.0,20.5,9.77,715.5,79.35
2022-02-24 09:30:00+00:00,45.42,45.16,242.0,21.17,9.76,722.5,79.11
2022-02-24 09:00:00+00:00,45.85,40.21,242.0,21.17,9.91,724.2,79.41
2022-02-24 01:00:00+00:00,,,246.11,21.28,,,76.75
2022-02-24 00:30:00+00:00,46.9,54.7,,21.28,10.15,748.0,76.75
2022-02-24 00:00:00+00:00,46.94,,246.11,,10.22,751.17,76.75
2022-02-23 23:30:00+00:00,46.93,,246.11,,10.25,756.11,76.77
2022-02-23 23:00:00+00:00,46.93,54.7,246.11,,10.22,752.7,76.78
2022-02-23 22:30:00+00:00,46.93,,247.0,21.28,10.22,753.02,76.63
2022-02-23 22:00:00+00:00,47.18,,247.0,21.5,10.25,751.5,76.6
2022-02-23 21:30:00+00:00,47.18,53.5,247.0,21.28,10.26,757.3,76.6
2022-02-23 21:00:00+00:00,47.25,53.5,247.0,21.28,10.27,760.5,76.52
2022-02-23 20:30:00+00:00,47.36,54.91,247.88,21.61,10.42,763.98,76.77
2022-02-23 20:00:00+00:00,47.76,55.38,248.34,21.62,10.51,772.27,76.81
2022-02-23 19:30:00+00:00,47.51,56.15,247.62,21.58,10.52,772.78,76.56
2022-02-23 19:00:00+00:00,48.14,56.22,248.2,21.63,10.51,776.04,76.78
2022-02-23 18:30:00+00:00,48.57,57.09,249.46,21.75,10.54,782.47,76.99
2022-02-23 18:00:00+00:00,48.53,57.01,249.63,21.63,10.6,780.19,76.72
2022-02-23 17:30:00+00:00,48.79,58.0,250.6,21.84,10.68,789.28,76.85
2022-02-23 17:00:00+00:00,49.31,58.23,251.19,21.95,10.9,797.22,77.23
2022-02-23 16:30:00+00:00,48.67,57.96,251.15,21.87,10.63,793.26,76.67
2022-02-23 16:00:00+00:00,48.8,57.86,250.51,21.72,10.54,786.84,76.83
2022-02-23 15:30:00+00:00,49.27,58.27,250.81,21.63,10.58,798.37,77.0
2022-02-23 15:00:00+00:00,49.42,57.03,250.24,21.68,10.67,801.8,76.75
2022-02-23 14:30:00+00:00,50.22,58.41,252.53,21.92,10.95,808.72,77.0
2022-02-23 14:00:00+00:00,50.64,58.45,252.31,21.86,10.77,830.99,76.3
2022-02-23 13:30:00+00:00,51.03,56.0,253.4,22.05,10.81,836.5,76.77
2022-02-23 13:00:00+00:00,51.25,56.0,253.5,,10.72,835.2,76.71
2022-02-23 12:30:00+00:00,51.35,56.0,253.8,22.03,10.75,836.25,76.68
2022-02-23 12:00:00+00:00,51.4,56.0,253.4,22.03,10.67,835.1,76.52
2022-02-23 11:30:00+00:00,51.1,,249.8,21.29,10.63,832.5,76.74
2022-02-23 11:00:00+00:00,51.25,43.0,249.8,21.46,10.67,837.0,76.59
2022-02-23 10:30:00+00:00,51.1,,249.8,21.49,10.64,837.7,76.92
2022-02-23 10:00:00+00:00,51.1,40.21,249.8,21.48,10.66,839.11,76.8
2022-02-23 09:30:00+00:00,51.1,44.45,249.8,21.53,10.68,840.48,76.51
2022-02-23 09:00:00+00:00,51.1,58.55,249.8,21.54,10.68,842.05,77.0
2022-02-23 01:00:00+00:00,,,,21.95,10.54,,76.68
2022-02-23 00:30:00+00:00,51.25,59.0,253.05,,10.55,830.8,76.68
2022-02-23 00:00:00+00:00,51.0,,253.12,21.95,10.56,830.25,76.7
2022-02-22 23:30:00+00:00,50.8,56.33,252.91,21.55,10.59,829.2,76.6
2022-02-22 23:00:00+00:00,50.8,56.0,,,10.52,827.0,76.55
2022-02-22 22:30:00+00:00,50.71,58.42,,,10.5,824.0,76.59
2022-02-22 22:00:00+00:00,50.71,57.54,,,10.5,824.68,76.6
2022-02-22 21:30:00+00:00,50.85,,,,10.51,823.0,76.64
2022-02-22 21:00:00+00:00,50.71,56.0,252.81,21.55,10.49,823.61,76.5
2022-02-22 20:30:00+00:00,50.48,58.55,252.71,21.94,10.47,821.22,76.45
2022-02-22 20:00:00+00:00,51.07,58.94,252.94,22.06,10.55,823.16,76.39
2022-02-22 19:30:00+00:00,51.15,58.94,252.34,22.04,10.54,823.59,76.38
2022-02-22 19:00:00+00:00,50.62,57.62,252.25,21.83,10.4,811.76,76.13
2022-02-22 18:30:00+00:00,50.3,57.79,252.34,21.81,10.39,804.75,75.66
2022-02-22 18:00:00+00:00,50.74,57.7,252.91,21.86,10.41,807.41,75.94
2022-02-22 17:30:00+00:00,50.85,57.98,253.1,21.91,10.41,808.46,76.23
2022-02-22 17:00:00+00:00,50.57,58.04,254.28,21.98,10.4,808.06,76.32
2022-02-22 16:30:00+00:00,50.37,58.4,254.42,22.15,10.45,813.46,76.99
2022-02-22 16:00:00+00:00,50.67,59.07,254.05,22.07,10.49,818.86,77.38
2022-02-22 15:30:00+00:00,51.19,59.66,252.91,22.11,10.65,838.26,77.67
2022-02-22 15:00:00+00:00,52.48,60.64,253.63,22.41,11.04,855.11,77.61
2022-02-22 14:30:00+00:00,51.36,60.51,252.34,22.23,11.06,844.2,77.89
2022-02-22 14:00:00+00:00,51.13,60.4,249.62,21.52,10.67,833.01,79.64
